Fp1,Fp2,C3,C4,P7,P8,O1,O2
14293.851172191045,5003.974438187413,-26550.944334381144,-33590.78271279129,-38237.66568156072,-37233.53591365051,-26501.77049657947,-35410.43822889784
14235.133139506954,5072.951921576491,-26454.69772275659,-33491.45156043191,-38241.532533351485,-37141.312616027906,-26450.24972560999,-35335.58223671702
14280.171904584397,5041.413610150053,-26471.930917731635,-33535.14922084203,-38012.85183582924,-37174.01321816602,-26332.41132884161,-35290.20819547274
14333.726684299314,4961.617882444606,-26568.088122378365,-33631.32877723322,-37976.97728597847,-37266.08005357743,-26370.185776971077,-35357.509298027675
14290.319596567108,4974.671301206506,-26565.54002351046,-33596.19183494947,-38199.06421888641,-37240.733175365116,-26494.99791800951,-35403.46448462778
14216.111804975488,5038.641993837595,-26466.074760684343,-33496.01131630079,-38274.747225612075,-37149.18043007618,-26486.638365583225,-35343.83003042103
14238.418845941884,5015.932621471003,-26471.930917731635,-33513.33391825365,-38058.449394518066,-37156.35534004633,-26355.053645974833,-35281.78158781309
14299.59557051606,4932.873539075082,-26565.696485721648,-33615.21316948094,-37946.51185828589,-37246.83520160141,-26340.01092195641,-35327.06622207954
14259.407133985416,4918.300201690221,-26582.616756274314,-33604.79725656477,-38152.66199739719,-37252.244323759594,-26463.660772283172,-35393.11562694498
14162.065286882555,4970.98326337138,-26482.1009614588,-33498.64882214652,-38268.1311092533,-37156.84707842435,-26471.461531098073,-35344.1429548434
14150.978821632723,4956.387574242065,-26459.43629258112,-33497.777104112756,-38092.89343272369,-37142.89958988423,-26361.937983267067,-35282.58625061348
14214.614238096981,4879.855201227093,-26555.951125139134,-33603.478503641905,-37945.818954207774,-37234.25116947308,-26334.579448053773,-35319.98071908721
14202.946627491312,4855.380041048532,-26598.821771004412,-33624.444439940984,-38114.865197523264,-37269.164594312264,-26460.08449317032,-35402.726877060755
14104.978931543701,4900.552916592707,-26507.649005371215,-33528.466049249895,-38283.03972280499,-37181.65751476974,-26501.43522041264,-35376.75415000369
14069.551416582039,4903.436291627442,-26478.32351664585,-33498.62647040206,-38146.381157205244,-37148.442822509154,-26395.93498658359,-35303.30631772355
14129.543498700083,4824.266412766745,-26554.118282093797,-33605.69132634298,-37954.64789326762,-37235.52521890703,-26336.79227075485,-35320.18188478731
14124.134376541899,4767.89531325046,-26618.021919491523,-33656.56389672326,-38077.336618582805,-37289.37057129986,-26444.885306940712,-35403.352725905504
