Fp1,Fp2,C3,C4,P7,P8,O1,O2
14135.690228425292,5842.410724450437,-29302.958166951918,-36149.073976167914,-37498.538195912624,-40409.69644900518,-29274.61615498259,-39875.19918384543
14174.157580632876,5788.207744146317,-29374.684914908998,-36215.97274732265,-37606.8771012875,-40481.82552836246,-29374.86372886464,-39951.932722560494
14063.516445579105,5852.87134085552,-29290.59765226813,-36115.43460076268,-37814.65891774403,-40397.335934321396,-29419.813086964263,-39932.39729790656
14012.330950776453,5912.3269811066375,-29204.25286343728,-36024.77592525195,-37725.967195745376,-40302.07279945288,-29318.76085028182,-39843.16913404097
14115.528954926605,5854.704183900855,-29278.281841073258,-36122.520103755014,-37512.262167008186,-40382.27085855852,-29264.11083508859,-39849.29351202172
14183.768830748659,5790.487622080758,-29375.62368817612,-36219.57137817996,-37573.05891192662,-40482.29491499602,-29359.821004846217,-39937.247626453354
14080.414364387318,5829.133788243984,-29323.030033472784,-36136.42288880621,-37803.30423156074,-40414.122094407336,-29434.766404004862,-39943.483763156386
13995.321273245963,5893.59621925309,-29225.911703814472,-36040.109221948296,-37777.689132414955,-40318.38957290525,-29356.401187944557,-39862.01165461679
14091.45612614824,5868.204637551861,-29260.22163155337,-36100.973022100094,-37541.56530398909,-40371.6314281978,-29270.525785747268,-39848.26533177678
14177.935025445822,5788.05128193513,-29369.633420662096,-36215.704526389185,-37538.324301043074,-40483.56896442997,-29343.839507560675,-39930.63151009459
14090.629111603394,5807.072616466596,-29345.51588839482,-36162.73089203011,-37774.47048121339,-40449.66136809127,-29437.761537761875,-39960.51579243133
13993.1531540338,5893.082129130617,-29234.964160318872,-36046.814745284886,-37805.651164728544,-40341.59068364986,-29379.959926600448,-39886.97855317337
14058.375544354385,5874.954864377363,-29249.291628514726,-36090.17712952818,-37580.32322887459,-40363.763614149524,-29286.954317921918,-39856.1554975695
14166.066249140054,5794.130956426973,-29360.692722879976,-36214.385773466325,-37515.23494902074,-40480.70794113969,-29326.38279514108,-39922.24960592385
14116.847707849469,5802.736378042267,-29356.3788362001,-36185.32850567443,-37729.588178347134,-40467.945095055715,-29424.037566666317,-39964.56145817774
14003.39025299433,5887.628303483522,-29238.942770831916,-36052.268570931985,-37812.021411898306,-40345.50223892954,-29387.313650526245,-39886.19624211744
14039.555375523018,5885.102556360073,-29227.83395383763,-36059.7117018356,-37610.09575248906,-40345.1222592738,-29282.79689345323,-39841.17982878445
14169.396659063896,5812.705256069334,-29327.545085852755,-36171.76099679006,-37486.870585306955,-40450.28721693602,-29291.782294724264,-39897.774445745286
14146.79904541958,5802.691674553356,-29354.970676299417,-36177.885374770805,-37680.21317484536,-40460.032577518534,-29402.266967566848,-39949.47403067041
14016.734244434148,5874.016091110241,-29254.79015765073,-36062.259800703505,-37826.840618472175,-40350.486677943074,-29402.714002455952,-39900.25548937982
14021.472814258674,5896.591353010101,-29214.087630997616,-36034.81185851239,-37655.60390420007,-40317.94253801615,-29293.011640669305,-39827.925244322454
14159.13720835891,5835.302869713649,-29302.242911129346,-36152.67260702522,-37484.076617250044,-40419.28534737651,-29276.136073605547,-39863.576276728665
14169.79899046409,5801.596439075046,-29353.741330354373,-36185.77554056353,-37630.97228181032,-40463.742967098115,-29384.34086851369,-39931.16795196151
14038.840119700448,5861.476762470814,-29269.810529924696,-36075.20146074313,-37822.571435281214,-40370.51384097503,-29421.243598609402,-39908.07859993918
14015.281381044553,5902.447510057391,-29203.53760761471,-36026.29584387491,-37693.22189011835,-40324.24572995254,-29313.08350719017,-39835.07780254815
14142.194586061787,5844.0647535401295,-29279.08650387365,-36129.56090325843,-37487.2505649627,-40400.621640756326,-29266.03308511175,-39850.63461668904
14194.318854131563,5803.250468164739,-29347.259324462335,-36183.562717862456,-37585.48648184377,-40453.684682093226,-29359.7315978684,-39920.819094278704
14056.363887353407,5834.051172024152,-29298.59957678313,-36126.2751968235,-37818.302252090245,-40400.04049540049,-29432.35241560369,-39931.21265545043
13998.919904103268,5895.607876254067,-29213.618244364054,-36032.04024219993,-37748.38599543405,-40318.65779383872,-29339.838545303173,-39851.79690740072
14118.07705379451,5864.293082272182,-29263.060303099195,-36100.61539418881,-37513.8044373756,-40383.16492833674,-29265.496643244824,-39844.24201777483
14186.316929616563,5794.198011660339,-29357.943458311973,-36206.02622104004,-37562.33007458807,-40479.880926594844,-29355.99885654436,-39934.118382229615
14081.956634754735,5825.959840531331,-29314.022280457295,-36135.77468821701,-37799.5714902367,-40428.20369341418,-29440.82372675225,-39946.99298703587
13994.33779648993,5892.992722152797,-29213.10415424158,-36032.487277089036,-37784.10408307363,-40324.04456425245,-29364.581926415198,-39857.429547003456
14077.195713185754,5851.910215843942,-29257.36060826309,-36103.47641747909,-37561.41365306541,-40383.58961148139,-29286.440227799445,-39850.4558027334
14172.458848054273,5780.80931673161,-29363.62080140362,-36214.56458742197,-37551.131850615966,-40498.09759832592,-29356.3788362001,-39941.2262369664
14096.686434350782,5804.3233518985935,-29341.13494648158,-36171.045740967485,-37783.500585973336,-40463.2512287201,-29452.02195072436,-39969.36708323564
13995.969473835168,5884.744928448788,-29226.55990440368,-36040.22098067057,-37816.71527823392,-40342.08242202788,-29388.967679615937,-39877.143785613036
14062.465913589707,5875.111326588551,-29233.846573096107,-36068.09360600634,-37590.8732522575,-40352.74420413306,-29285.45675104341,-39834.54136068122
14175.610444022472,5799.115395440507,-29342.632513360088,-36190.201185965685,-37521.47108572377,-40471.43196719074,-29330.987254498872,-39919.3215274002
14131.488100467695,5809.330142656582,-29339.972655769907,-36172.02921772352,-37729.722288813864,-40460.21139147418,-29433.201781892993,-39960.56049592025
14007.234753040642,5884.700224959877,-29239.479212698843,-36056.247181445025,-37833.23321738639,-40350.33021573189,-29411.90056942708,-39892.454730564925
14034.861509187402,5888.567076750645,-29227.632788137533,-36057.25300994552,-37631.21815099933,-40343.37882320629,-29303.00287044083,-39836.865942104574
14155.560929246061,5809.620715334501,-29330.13788820957,-36183.272145184535,-37501.622736647456,-40452.365929170366,-29308.009661198816,-39888.07378865168
14130.482271967207,5784.832630733566,-29369.09697879517,-36198.225462225135,-37695.904099452986,-40478.092787038426,-29427.904418457085,-39955.799574351266
13999.456345970197,5851.038497810185,-29271.33044854766,-36076.743731110546,-37848.25358966036,-40366.49052697307,-29431.100717914193,-39907.00571620533
14001.780927393547,5875.692471944389,-29225.73288985883,-36042.344396393826,-37672.7923956862,-40325.65388985323,-29304.679251274974,-39820.05743027418
