Fp1,Fp2,C3,C4,P7,P8,O1,O2
14191.502534330195,5090.922724118558,-23957.829053143152,-31821.329214731362,-35786.17105319155,-35270.471605118706,-21996.284663234313,-31478.47580653141
14305.965817685821,5049.907273043069,-23984.628794745066,-31892.65363128825,-35507.824779489616,-35316.91853009684,-21801.35509983958,-31409.900654542525
14345.93073677191,5010.188223145989,-24051.840490322174,-31953.22685876213,-35583.84306238211,-35385.404275107896,-21892.729031172876,-31491.775094482316
14244.565575667093,5048.566168375751,-24016.3682718716,-31883.511767806027,-35860.62471397218,-35336.09632683949,-22090.072582968784,-31551.990694044915
14180.885455713924,5090.319227018264,-23946.094387304114,-31817.507066429505,-35817.32938496225,-35276.64068658837,-22026.101890337693,-31487.90824269155
14273.220512058797,5049.95197653198,-23981.320736565678,-31882.908270705735,-35533.97632050232,-35322.77468714413,-21817.917742480964,-31427.08914602866
14339.672248324425,5001.22517361941,-24053.31570545622,-31951.505774439072,-35541.307692683666,-35387.66180129788,-21851.110082997096,-31484.75664672335
14258.021325829188,5032.294098412287,-24038.76471981582,-31898.196863913163,-35822.85026584271,-35350.08851886851,-22057.819015719775,-31554.427034190543
14179.52199930215,5077.332863489731,-23963.282878790247,-31828.749993890524,-35851.974588867975,-35278.47352963371,-22050.778216216353,-31505.94610046698
14256.769628139691,5057.596273135695,-23975.196358584926,-31879.220232870608,-35577.53987044572,-35306.63672764739,-21848.785501573744,-31434.912256588013
14340.74513205828,4993.670283993517,-24036.194269203457,-31964.246268778596,-35505.83547423309,-35382.02916169514,-21829.294780408716,-31469.51275700483
14284.06110811962,5025.320354142232,-24042.296295439755,-31917.709936822648,-35775.53162283082,-35374.16134764688,-22040.429358533547,-31558.092720281213
14178.359708590473,5082.540819947818,-23985.902844179018,-31833.510915459505,-35881.3671328267,-35295.84083507548,-22087.926815501072,-31531.71766182395
14220.67156084437,5047.783857319815,-23976.738628952342,-31875.532195035485,-35631.6087402831,-35307.91077708135,-21896.39471726355,-31453.777128908296
14322.014370204732,4986.920057168014,-24053.89685081206,-31975.824472406446,-35500.15813114144,-35394.30026940111,-21830.211201931383,-31479.32517282071
14291.191314600865,5014.189185403488,-24062.971659060917,-31947.840088348403,-35735.03026187781,-35399.61998458147,-22018.41289024507,-31569.514461697872
14195.548200076604,5078.226933267943,-23984.427629044967,-31848.017197611,-35894.755827755434,-35312.11290503894,-22108.982158777973,-31556.550449913797
14220.24687769972,5080.640921669116,-23958.879585132552,-31844.0162353535,-35677.340409438664,-35289.962326283734,-21926.882496700586,-31456.861669643127
14324.69657953937,5015.977324959913,-24030.673388322997,-31941.246323734085,-35482.67906697739,-35364.72891148674,-21806.004262686285,-31440.500192701842
14312.44782357786,5001.247525363866,-24079.19902553547,-31949.7399866271,-35680.84963331815,-35391.64041181093,-21976.10103799117,-31523.581626842217
14206.835831026536,5064.570017405751,-24000.923216452982,-31856.68967445966,-35892.36419109871,-35315.555073685064,-22117.207600737525,-31545.62044687515
14198.945665233812,5078.405747223585,-23971.97770738336,-31839.300017273432,-35745.51323002735,-35286.72132333771,-21992.238997487904,-31480.1298356211
14315.107681168043,5029.56718558874,-24019.296350395245,-31921.64384384678,-35504.941404454876,-35355.02825439313,-21836.17911770095,-31452.860707385626
14327.758768529746,5008.042455678279,-24081.702420914462,-31951.70694013917,-35635.319129862684,-35398.72591480326,-21950.910621990042,-31521.033527974312
14224.516060890683,5053.371793433642,-24030.002835989337,-31873.677000245694,-35898.06388593482,-35331.33540527051,-22121.499135672944,-31556.662208636073
14211.663807828882,5102.76914867987,-23947.569602438165,-31805.951214546112,-35778.72792228794,-35255.987674711665,-21998.899817335587,-31466.204698825444
14320.941486470878,5059.652633625583,-23980.828998187662,-31873.677000245694,-35502.48271256479,-35314.2363207622,-21806.004262686285,-31415.35448018962
14358.581824133615,5011.931659213503,-24056.19908049096,-31947.03542554801,-35574.3435709886,-35388.354705376,-21891.164409061006,-31493.809103227748
14250.57819492557,5046.6439183525945,-24032.975618001896,-31890.709029520636,-35861.18350758356,-35348.45684152327,-22098.320376672793,-31559.2997144818
14195.123516931953,5091.034482840834,-23957.53848046523,-31824.547865932927,-35816.36825995067,-35268.45994811773,-22035.422567775557,-31485.60601301265
14275.522741737694,5042.486493883907,-23990.909634937005,-31879.086122403878,-35540.97241651683,-35320.584216187504,-21836.782614801243,-31427.759698362315
14356.257242710262,5009.115339412134,-24048.04069376477,-31948.912972082257,-35532.88108502401,-35389.025257709654,-21862.42006569148,-31477.80525419775
14275.746259182246,5038.7761043043265,-24039.5246791273,-31896.296965634465,-35810.51210290338,-35353.57539100354,-22068.078466424762,-31544.838135819216
14190.161429662876,5086.608837438684,-23979.286727820247,-31817.797639107426,-35860.289437805346,-35276.66303833283,-22076.572129317778,-31500.693440519983
14255.62968917247,5060.703165614983,-23977.856216175107,-31863.30579081843,-35587.12876881704,-35303.19455900128,-21871.71839138489,-31430.17368676349
14339.873414024523,4998.140632884578,-24056.310839213234,-31957.451338464183,-35506.26015737774,-35385.13605417443,-21839.330713669147,-31466.76349243683
14276.595625471547,5013.138653414089,-24079.377839491113,-31936.46305042065,-35780.20313742199,-35378.87756572694,-22043.536251012833,-31547.2968277093
14194.0506331981,5084.306607759787,-23978.32560280867,-31829.9122846022,-35883.982286927974,-35289.51529139463,-22089.156161446117,-31516.94315873899
14229.366389437484,5067.743965118404,-23979.73376270935,-31857.427282026685,-35641.66702528799,-35296.667849620324,-21901.781487677275,-31442.780070636283
14333.41375987694,5006.746054499871,-24038.496498882356,-31948.711806382158,-35494.950174683356,-35377.648219781906,-21824.13152743954,-31454.47003298641
14306.189335130375,5014.7703307593265,-24059.61889739262,-31934.60785563086,-35722.580340216206,-35387.03595245313,-22006.16413428356,-31536.38917641511
14191.591941308016,5070.269712241854,-24003.89599846554,-31847.43605225516,-35898.8238452463,-35308.26840499263,-22108.132792488672,-31531.2929786793
14209.026301983155,5079.970369335458,-23971.038934116237,-31839.88116262927,-35695.40061895855,-35294.097399007966,-21942.729883519398,-31449.64205618406
14329.83748076409,5023.800435519271,-24019.318702139703,-31915.27359667702,-35488.13289262449,-35360.25856259568,-21817.98479771433,-31444.94818984845
14312.44782357786,4994.117318882623,-24065.162130017536,-31943.347387712885,-35678.92738329499,-35396.46838861327,-21980.169055482038,-31530.48831587891
14203.863049013979,5055.04817426779,-24016.882361994074,-31856.8684884153,-35895.69460102256,-35321.32182375453,-22110.70324310103,-31540.054862505778
14192.776583764147,5075.544723933306,-23972.380038783558,-31825.285473499953,-35741.936950914496,-35275.36663715442,-21962.645287829077,-31445.864611371115
14307.93277119789,5027.957859987958,-24008.74632701234,-31910.579730341404,-35486.88119493499,-35340.1419925859,-21791.475628790336,-31412.73932608835
14328.764597030235,4993.4020630600535,-24059.350676459155,-31965.877946123834,-35613.727344718856,-35399.70939155929,-21920.847525697653,-31501.632213787107
14213.943685763323,5041.860645039159,-24022.358539385623,-31882.684753261183,-35887.24564161845,-35347.56277174506,-22114.167763491605,-31560.707874382482
