Fp1,Fp2,C3,C4,P7,P8,O1,O2
14103.257847220642,5495.377540037339,-28760.59308774389,-35488.579927513594,-38327.96672916016,-39604.072523602554,-29101.792466854153,-38828.24347355884
14063.784666512569,5539.522235336571,-28690.341554920862,-35422.61992962598,-38221.28185287498,-39542.40406065036,-28993.45356147928,-38736.847190481094
14165.99919390669,5473.450478726683,-28771.858366949367,-35529.46126812235,-38005.54281539236,-39629.28529134814,-28931.71804329372,-38755.26502791227
14211.932028762345,5410.1056349403425,-28856.19149877924,-35606.172455092965,-38087.73017975452,-39708.81279812012,-29036.97240793376,-38848.78472671327
14120.379283473407,5468.801315879979,-28789.225672391138,-35506.21545388883,-38312.991060375105,-39621.618642999965,-29115.76230713872,-38843.75558421083
14053.301698363031,5527.117017163875,-28705.987776039576,-35424.475124415774,-38267.95229529766,-39536.52555185861,-29029.864553196974,-38753.32042614465
14142.820434906536,5482.3017695309845,-28759.520204010038,-35503.39913408746,-38038.53399020839,-39603.98311662473,-28941.44105213178,-38745.787888263214
14223.174956223364,5416.028847220999,-28851.63174291036,-35597.11999858856,-38057.91295265114,-39695.602917147036,-29017.302872813092,-38831.59623522714
14138.193623804287,5449.645870881781,-28811.488009868626,-35528.857771022056,-38291.24281302009,-39647.211390401295,-29119.271531018203,-38848.717671479906
14048.49607330514,5516.544642036515,-28714.213217999128,-35425.99504303873,-38306.73257192762,-39549.10958398695,-29064.777978036163,-38769.16781296347
14118.41232996134,5485.431013754727,-28742.711692179644,-35480.06391287612,-38075.54847902638,-39589.34272400651,-28959.836537818497,-38744.22326615134
14217.67642708736,5411.379684374295,-28845.172088762774,-35598.01406836678,-38027.93926333657,-39700.63205964948,-29003.623605206445,-38822.02968860027
14151.17998733282,5416.922916999211,-28839.628856137857,-35569.09091104161,-38263.25842896204,-39686.32694319808,-29124.703004920844,-38866.91199146652
14054.39693384134,5496.539830749015,-28728.49598270607,-35446.15631653742,-38333.44290655171,-39556.038624768094,-29088.671992858886,-38789.709066117895
14104.93422805479,5498.864412172367,-28722.68452914769,-35458.78505215467,-38106.30447939688,-39568.10856677396,-28964.77627334312,-38736.53426605872
14216.24591544222,5423.561385102437,-28825.52490538656,-35575.483509955826,-37998.43496065557,-39686.28223970917,-28973.940488569795,-38798.090970288635
14176.951548689789,5410.26209715153,-28847.04963529702,-35581.22790828084,-38212.92230044869,-39688.584469388064,-29100.33960346456,-38862.35223559764
14062.39885835634,5487.263856800063,-28742.152898568263,-35465.60233421354,-38341.713052000174,-39575.08231104402,-29099.825513342086,-38807.56810993768
14080.324957409497,5503.312409318974,-28712.06745053142,-35446.715110148805,-38147.990482806024,-39550.87537179892,-28973.269936236138,-38734.544960802195
14192.821287253057,5427.78586480449,-28813.65612908079,-35571.080216298134,-37995.50688213192,-39664.399881887424,-28960.507090152158,-38782.087121258635
14190.51905757416,5407.915163983723,-28855.56564993449,-35596.13652183253,-38167.995294093525,-39698.240422992756,-29084.447513156836,-38857.993645428855
14078.31330040852,5485.833345154923,-28757.06151211995,-35478.029904130686,-38341.04249966652,-39587.26401177216,-29111.38136522548,-38811.792589639736
14065.125771179888,5515.739979236124,-28706.85949407333,-35435.09220303204,-38193.588041494855,-39544.16984846233,-28997.007488847674,-38736.40015559199
14185.37815634944,5450.003498793066,-28789.6950590247,-35543.31934968464,-37993.5175768754,-39642.741041510235,-28947.16309871234,-38765.61388559507
14204.734767047736,5399.153280157242,-28860.259516270104,-35612.16272260698,-38121.570720859854,-39714.110161556026,-29062.296934401627,-38851.37752907009
14091.344367425963,5461.514647187549,-28785.22471013364,-35498.861729963035,-38341.42247932225,-39621.618642999965,-29131.296769535158,-38834.05492711722
14062.39885835634,5522.803130484001,-28697.561168379925,-35417.25551095671,-38231.80952451343,-39535.09504021348,-29015.671195467854,-38734.45555382437
14171.56477827606,5465.0462228114875,-28765.51047152406,-35513.43506734789,-38006.25807121493,-39612.186206839826,-28939.272932919615,-38740.08819342711
14220.24687769972,5401.276695880496,-28856.90675460181,-35600.53981549023,-38085.38324658671,-39702.46490269481,-29043.208544636793,-38833.674947461484
14119.485213695196,5450.294071470985,-28800.312137640973,-35517.41367786094,-38320.881226167825,-39635.946111195815,-29133.598999214057,-38843.800287699734
14057.436771087263,5518.690409504225,-28707.53004640699,-35417.702545845816,-38280.51397568154,-39539.140705959886,-29048.528259817158,-38752.67222555545
14149.458903009761,5475.708004916669,-28758.40261678727,-35499.37582008551,-38048.14524032417,-39603.089046846515,-28957.40019767287,-38738.90355097098
