Fp1,Fp2,C3,C4,P7,P8,O1,O2
16077.699193680191,5459.570045419937,-22264.438541464635,-30363.704903567424,-33313.95635771231,-33888.507948935985,-20565.3036314611,-28409.04485095082
16095.155906099786,5415.335943142884,-22316.5181060455,-30412.141133802073,-33283.06624687508,-33935.17839135866,-20559.670991858362,-28413.984586475442
16105.99650216061,5466.32027224544,-22299.21785583709,-30366.208298946418,-33431.86180971406,-33869.26309695996,-20622.457042033322,-28326.61161739965
16092.116068853864,5514.37652282435,-22248.948782557105,-30309.32310930766,-33482.22028997187,-33820.71510800304,-20640.807824231128,-28320.151963252065
16083.063612349466,5479.440746240705,-22250.960439558083,-30338.51448756629,-33337.80566904612,-33873.197003984096,-20576.099524033016,-28401.48996132493
16095.222961333153,5421.795597290468,-22298.055565125414,-30401.859331352633,-33273.4549967593,-33927.04235637693,-20558.374590679956,-28426.568618603782
16101.392042802818,5443.3873824342945,-22316.56280953441,-30391.644584136557,-33421.75882122026,-33891.771303626454,-20632.60473401603,-28355.445367746994
16093.412470032272,5506.4863570316265,-22256.503672183,-30321.325996080162,-33504.99671757183,-33831.44394534158,-20665.19357743187,-28321.64953013057
16085.969339128655,5487.956760878177,-22230.3968346592,-30327.785650227746,-33363.24195423626,-33856.1426229647,-20591.522227707177,-28386.71545823997
16092.160772342775,5424.544861858471,-22279.593024205333,-30396.338450472173,-33260.33452276403,-33920.04626036242,-20543.913012017372,-28428.043833737833
16105.393005060318,5440.660469610747,-22304.17994310617,-30392.292784725763,-33374.01549506372,-33903.9530043546,-20595.679652175862,-28363.871975406644
16104.409528304283,5507.08985413192,-22253.508538425987,-30323.583522270146,-33483.49433940582,-33831.242779641485,-20632.135347382467,-28297.330832163196
16086.103449595386,5495.824574926445,-22229.994503259004,-30324.76816472628,-33390.19815804937,-33847.89482926069,-20586.64954741592,-28364.073141106743
16084.874103650345,5430.043390994477,-22278.341326515834,-30394.930290571487,-33266.525955978155,-33918.481638250545,-20540.895526515906,-28430.368415161185
16102.353167814395,5430.758646817047,-22308.22560885258,-30406.329680243696,-33349.2721139517,-33907.90926312319,-20578.044125800625,-28379.47349303645
16107.516420783571,5503.602981996892,-22258.515329183978,-30333.798269486222,-33482.44380741642,-33838.50709658946,-20632.64943750494,-28317.35799519515
16090.551446741993,5511.023761156054,-22228.45223289159,-30311.62533898656,-33418.96485316334,-33836.60719831076,-20597.713660921298,-28362.597925972692
16093.054842120988,5445.823722579923,-22269.959422345095,-30380.468711908903,-33272.53857523663,-33905.4505712331,-20533.184174678823,-28437.38686292015
16118.580534288949,5435.251347452563,-22299.731945959564,-30407.849598866655,-33317.04089844714,-33914.19010331513,-20554.127759233448,-28400.953519458
16118.893458711322,5494.684635959225,-22272.619279935276,-30353.378397629072,-33475.134786979535,-33846.620779826735,-20617.22673383078,-28324.577608654217
16097.972225901154,5518.846871715412,-22238.845794063305,-30323.583522270146,-33438.79085049521,-33819.016375424435,-20589.242349772736,-28350.997370600388
16091.914903153767,5460.799391364979,-22254.15673901519,-30380.669877609,-33285.793159698624,-33885.40105645669,-20522.85766874047,-28436.15751697511
16113.126708641854,5432.367972417828,-22302.70472797212,-30421.10418332865,-33295.62792725896,-33908.8033329014,-20533.810023523572,-28419.058432466798
16110.533906285038,5475.596246194393,-22288.3102045429,-30383.754418343833,-33458.92977224944,-33849.95118975058,-20603.055727846113,-28336.826364615725
16086.639891462315,5511.403740811795,-22242.422073176156,-30337.419252087984,-33471.53615612223,-33814.21075036654,-20594.159733552904,-28341.944914095988
16086.7963536735,5469.963606591655,-22248.59115464582,-30373.517319383303,-33316.61621530249,-33865.910335291665,-20522.96942746275,-28424.04287148033
16101.9508364142,5422.8461292798675,-22303.151762861224,-30431.609503222648,-33281.479273018755,-33908.53511196794,-20515.01220643666,-28428.177944204563
16109.99746441811,5467.840190868401,-22305.18577160666,-30400.697040640956,-33430.81127772466,-33856.23202994252,-20578.26764324518,-28346.057635075766
16096.675824722746,5517.215194370174,-22251.183957002635,-30346.09172893664,-33487.51765340778,-33805.8288461958,-20595.389079497945,-28332.870105847134
16081.968376871155,5476.758536906068,-22258.828253606353,-30381.87687180959,-33353.54129714266,-33857.12609972073,-20540.806119538083,-28423.729947057956
16095.960568900176,5424.388399647284,-22313.83589671086,-30447.345131319184,-33282.57450849706,-33921.16384758519,-20521.047177439592,-28455.447072440038
16112.836135963935,5452.998632550077,-22311.913646687706,-30433.196477078975,-33415.343870561584,-33883.47880643354,-20583.45324795881,-28381.261632592876
16100.609731746881,5507.782758210034,-22264.97498333156,-30371.751531571335,-33506.74015363934,-33819.06107891334,-20617.60671348652,-28345.811765886756
16085.097621094897,5481.340644519406,-22253.821462848362,-30386.83895907867,-33376.340076487075,-33847.112518204754,-20556.273526701156,-28415.929188243055
16089.500914752594,5415.335943142884,-22305.766916962497,-30456.50934654586,-33273.94673513732,-33916.51468473848,-20522.47768908473,-28463.314886488308
16100.319159068962,5425.058951980943,-22324.967065449604,-30454.609448267158,-33389.974640604814,-33893.6488501607,-20580.748686879717,-28394.695031010513
16087.645719962804,5484.1793160652305,-22284.622166707777,-30392.985688803878,-33510.67406066347,-33833.88028548721,-20628.000274658236,-28344.13538505261
16064.377553984828,5474.9703973496435,-22270.74173340103,-30389.34235445766,-33422.965815420845,-33850.17470719513,-20590.225826528767,-28412.844647508224
16071.284243021519,5410.016227962521,-22293.987547634548,-30449.245029597885,-33284.85438643151,-33908.93744336813,-20531.038407211116,-28467.114683045707
16088.875065907845,5405.747044771558,-22328.543344562455,-30461.672599515034,-33356.11174775502,-33899.90733860819,-20557.324058690556,-28402.831065992246
16080.828437903934,5461.849923354379,-22301.430678538167,-30404.988575576375,-33497.978269812855,-33837.30010238887,-20614.432765773865,-28330.61257965715
16068.490274964604,5470.880028114322,-22251.40747444719,-30382.92740379899,-33434.38755683751,-33834.97552096552,-20586.69425090483,-28375.785455201323
16059.817798115946,5401.902544725245,-22291.41709702219,-30453.558916277758,-33289.168273111376,-33914.27951029295,-20530.904296744382,-28451.0661305268
16069.741972654103,5379.6402072477595,-22339.89803074575,-30482.057390458274,-33340.957265014324,-33926.260045320996,-20566.175349494857,-28427.57444710427
16072.267719777552,5439.74404808808,-22322.106042159325,-30428.189686320984,-33499.09585703562,-33856.343788664795,-20639.287905608166,-28355.914754380556
