Fp1,Fp2,C3,C4,P7,P8,O1,O2
14256.166131039397,5037.3679444036425,-24546.05991197347,-32185.17091097485,-36059.532887879956,-35747.74840447288,-22256.414265205178,-32140.154497641863
14380.687699399914,4983.209667588433,-24611.550523227517,-32269.928725949376,-35909.575034329304,-35822.1573617646,-22170.225938585514,-32147.016483189644
14354.536158387204,4988.775251957804,-24632.002369404123,-32270.688685260855,-36129.33738581388,-35834.11554504818,-22351.744455307064,-32237.76456567819
14230.931011549355,5048.365002675653,-24569.350429695896,-32182.689867340312,-36311.86173103592,-35764.4898610699,-22465.73835202913,-32247.889905916443
14250.77936062567,5063.117154016156,-24534.07937694542,-32164.003808975674,-36117.33449904138,-35738.11480261264,-22298.03321338096,-32161.343951385494
14384.643958168503,5013.965667958935,-24589.981089828147,-32253.94722866383,-35909.46327560703,-35813.171960493564,-22159.87708090271,-32144.26721862164
14376.530274931227,4988.462327535431,-24637.187974117754,-32288.838301758566,-36086.936126582164,-35867.12907160867,-22322.17309739269,-32245.788841937643
14250.220567014287,5042.575900861729,-24582.023868802058,-32204.438114695327,-36316.19796946025,-35793.457721883984,-22477.4059626348,-32275.96369695231
14237.033037785655,5071.901389587091,-24530.458394343663,-32160.382826373916,-36169.235249666606,-35738.80770669076,-22337.48404234458,-32176.587841104014
14364.75090560328,5025.409761120053,-24575.60891814338,-32248.448699527828,-35918.940415256075,-35804.924166789555,-22160.793502425375,-32133.851305705466
14393.249379783796,4991.122185125611,-24634.617523505392,-32303.813970543622,-36034.4542306011,-35859.95416163852,-22269.557090944898,-32218.027975324152
14268.392535256451,5033.56814784624,-24594.317328252477,-32218.0056235797,-36295.075570949986,-35808.03105926884,-22450.91914545526,-32270.24165037175
14213.429595640851,5061.95486330448,-24536.269847902044,-32171.536346857116,-36217.35855547888,-35754.76685223184,-22362.786217067984,-32200.07952452654
14335.783044789201,5027.309659398754,-24563.47192090415,-32244.224219825774,-35942.76737484543,-35798.7997888088,-22161.508758247943,-32141.60736103146
14415.645827728014,5000.778138730305,-24611.483467994152,-32282.82568250009,-35974.75272116098,-35843.793850397335,-22208.33566288181,-32199.27486172615
14302.143669383964,5026.840272765193,-24593.423258474264,-32226.164010305885,-36251.04263437303,-35811.22735872595,-22413.949360126182,-32271.96273469481
14220.917430033378,5069.554456419284,-24529.653731543272,-32165.009637476163,-36247.667520960276,-35750.385910318604,-22383.95331906716,-32227.728632417755
