Fp1,Fp2,C3,C4,P7,P8,O1,O2
48094.986152051235,14090.874980792401,-24750.33250455052,-35622.600987267615,-28004.50062805422,-23381.511674107514,-44306.2090046655,-30897.6433751158
48290.586267779625,14053.34640185194,-24824.76381358669,-35691.37730495659,-27043.64383740948,-23460.011000634553,-44391.9279446516,-30982.289431368048
48118.99192559623,14107.907010067345,-24692.016803266622,-35553.19882073389,-28245.07245362669,-23344.67599924517,-44273.82132694976,-30872.810587025953
47900.72714099016,14149.302440798574,-24601.380479500353,-35460.97552311129,-29355.685932121985,-23254.442006879093,-44178.1782124255,-30781.391952203747
48048.96391021775,14104.21897223222,-24714.525009933117,-35579.19389953541,-28292.435800127485,-23355.829519728366,-44278.09051014072,-30879.940793507198
48285.98180842183,14054.06165767451,-24817.991235016732,-35683.420083930505,-27040.40283446346,-23458.625192478325,-44383.85896490324,-30985.19515814724
48170.423289587896,14092.819582560014,-24722.75045189267,-35578.702161157395,-27936.14899350989,-23380.975232240588,-44308.22066166648,-30911.434401444723
47921.603670311415,14153.839844923003,-24598.541807954527,-35454.24764803024,-29313.575245568187,-23263.516815127947,-44188.303552663754,-30788.790379618455
48004.238069562685,14117.250039249664,-24683.74665781816,-35545.353358430075,-28596.37482123075,-23330.393234538227,-44253.257722050876,-30850.77176699302
48264.03239536672,14050.999468684135,-24818.840601306034,-35682.526014152296,-27127.12760295005,-23463.564928002947,-44388.93281089459,-30992.392419861844
48229.409543205446,14091.344367425963,-24736.38501601041,-35593.096684586606,-27651.14189996027,-23396.554398125936,-44317.831911782254,-30921.559741682977
47967.15652551133,14163.316984572051,-24588.885854349835,-35441.10482229052,-29187.042020206693,-23254.620820834738,-44171.27152338881,-30766.796263074433
47968.58703715647,14130.974010345222,-24650.82253823549,-35507.400096344965,-28869.42373149678,-23306.499219715504,-44223.21697750294,-30812.460876996625
48235.80214211967,14056.20742514222,-24802.56853134257,-35664.71167382141,-27287.724886861433,-23450.243288307585,-44372.63838918667,-30963.581021258953
48264.926465144934,14070.289024149064,-24763.877661690436,-35622.77980122326,-27398.455428893023,-23427.69037815218,-44346.39744119614,-30942.21275355968
48006.38383703039,14146.821397164036,-24601.11225856689,-35455.92402886439,-28994.481741724223,-23278.112504257264,-44190.87400327611,-30789.550338929934
47944.35774616692,14143.066304095544,-24615.752651185114,-35475.14652909595,-29087.822626569585,-23280.302975213883,-44197.08778823469,-30787.449274951134
48198.944115512866,14066.489227591663,-24779.747400253702,-35644.93037997847,-27489.42702882612,-23430.39493923127,-44351.38188020967,-30942.83860240443
48283.03137815373,14044.673925003282,-24797.785258029136,-35659.034330729766,-27182.42581873248,-23458.178157589216,-44374.85121188775,-30980.747161000632
48048.7403927732,14131.80102489007,-24623.329892555463,-35479.63922973147,-28736.45320373216,-23301.112449301774,-44212.75636109786,-30810.8739031403
47933.71831580619,14163.696964227793,-24582.42620020225,-35442.98236882476,-29242.608456922586,-23253.54793710088,-44164.29777911875,-30749.093681465827
48156.29698709214,14083.565960355516,-24744.118719591945,-35613.727344718856,-27758.49732857911,-23400.53300863898,-44310.56759483428,-30900.50439840608
48312.44627385691,14060.744829266649,-24786.09529567901,-35656.95561849542,-27064.16273881945,-23449.84095690739,-44360.210819269516,-30957.344884555925
48097.13191951894,14116.423024704818,-24647.96151494521,-35513.27860513671,-28443.690054856546,-23324.85000191331,-44236.15863754257,-30831.839839439373
47913.1100074184,14148.855405909468,-24584.66137464778,-35451.65484567342,-29324.505248606834,-23259.98523950401,-44169.25986638783,-30762.057693249906
48097.355436963495,14091.41142265933,-24716.715480889736,-35592.22496655285,-28058.636553124972,-23383.322165408394,-44292.86501322568,-30889.21676745615
48301.762140007275,14045.746808737136,-24803.82022903207,-35673.89824079254,-27006.00349974674,-23470.538672273004,-44379.52272647891,-30975.22628012017
48147.892731176944,14100.285065208087,-24673.68837281327,-35536.03268099221,-28132.464365060852,-23358.310563362906,-44257.41514651956,-30852.716368760633
47919.83788249944,14147.80487392007,-24569.752761096093,-35432.00766229721,-29334.295312678256,-23257.012457491455,-44151.89256094606,-30751.775890800465
48034.74820074418,14088.192771457765,-24699.50463765915,-35566.27459124024,-28361.256821305375,-23365.32901112187,-44263.80774543378,-30856.940848462684
48280.237410096815,14034.883860931857,-24813.990272759234,-35678.92738329499,-27036.468927439324,-23473.55615777447,-44376.438185744075,-30968.185480616747
48187.23180141828,14075.496980607151,-24712.1333732764,-35572.30956224317,-27835.40968124982,-23392.508732379527,-44291.68037076955,-30890.423761656733
47931.48314136066,14137.61247844845,-24578.447589689207,-35440.143697278945,-29267.97768687936,-23268.70241984158,-44163.336654107174,-30769.210251475604
47994.13508106889,14107.594085644972,-24646.083968410967,-35518.75478252826,-28661.574859806882,-23324.47002225757,-44220.13243676811,-30820.932188145187
48254.84582839559,14039.085988889456,-24790.655051547892,-35662.67766507598,-27146.506565392803,-23456.904108155264,-44358.78030762438,-30951.332265297446
48229.23072924981,14065.706916535726,-24726.192620538786,-35590.436826996425,-27564.059503562392,-23405.830372074888,-44305.739618031934,-30902.381944940324
